organisatie;org_afk;soort;onderwerp;datum;jaar_mndnr;maand_nr;jaar_wknr;week_nr;aantal
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-05;2018;11;2018;45;9505
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-06;2018;11;2018;45;9735
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-07;2018;11;2018;45;9740
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-08;2018;11;2018;45;9729
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-09;2018;11;2018;45;9587
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-10;2018;11;2018;45;8816
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-11;2018;11;2018;45;8817
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-12;2018;11;2018;46;9701
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-13;2018;11;2018;46;9924
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-14;2018;11;2018;46;9907
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-15;2018;11;2018;46;9912
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-16;2018;11;2018;46;9764
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-17;2018;11;2018;46;8962
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-18;2018;11;2018;46;8942
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-19;2018;11;2018;47;9876
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-20;2018;11;2018;47;10214
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-21;2018;11;2018;47;10198
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-22;2018;11;2018;47;10224
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-23;2018;11;2018;47;10058
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-24;2018;11;2018;47;9129
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-25;2018;11;2018;47;9127
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-26;2018;11;2018;48;10164
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-27;2018;11;2018;48;10470
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-28;2018;11;2018;48;10466
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-29;2018;11;2018;48;10578
Het Rijk;Rijk;Rijk;Aantal zieken;2018-11-30;2018;11;2018;48;10342
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-01;2018;12;2018;48;9231
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-02;2018;12;2018;48;9214
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-03;2018;12;2018;49;10167
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-04;2018;12;2018;49;10405
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-05;2018;12;2018;49;10259
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-06;2018;12;2018;49;10339
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-07;2018;12;2018;49;10159
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-08;2018;12;2018;49;9217
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-09;2018;12;2018;49;9208
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-10;2018;12;2018;50;10088
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-11;2018;12;2018;50;10280
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-12;2018;12;2018;50;10215
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-13;2018;12;2018;50;10193
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-14;2018;12;2018;50;9994
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-15;2018;12;2018;50;9041
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-16;2018;12;2018;50;9039
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-17;2018;12;2018;51;9773
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-18;2018;12;2018;51;9866
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-19;2018;12;2018;51;9740
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-20;2018;12;2018;51;9590
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-21;2018;12;2018;51;9241
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-22;2018;12;2018;51;8674
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-23;2018;12;2018;51;8665
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-24;2018;12;2018;52;8558
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-25;2018;12;2018;52;8345
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-26;2018;12;2018;52;8348
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-27;2018;12;2018;52;8540
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-28;2018;12;2018;52;8561
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-29;2018;12;2018;52;8376
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-30;2018;12;2018;52;8383
Het Rijk;Rijk;Rijk;Aantal zieken;2018-12-31;2018;12;2019;1;8465
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-01;2019;1;2019;1;8137
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-02;2019;1;2019;1;8636
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-03;2019;1;2019;1;8976
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-04;2019;1;2019;1;9007
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-05;2019;1;2019;1;8382
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-06;2019;1;2019;1;8385
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-07;2019;1;2019;2;9564
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-08;2019;1;2019;2;9973
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-09;2019;1;2019;2;9996
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-10;2019;1;2019;2;10040
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-11;2019;1;2019;2;9851
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-12;2019;1;2019;2;8955
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-13;2019;1;2019;2;8965
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-14;2019;1;2019;3;9893
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-15;2019;1;2019;3;10101
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-16;2019;1;2019;3;10112
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-17;2019;1;2019;3;10192
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-18;2019;1;2019;3;10082
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-19;2019;1;2019;3;9123
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-20;2019;1;2019;3;9118
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-21;2019;1;2019;4;10088
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-22;2019;1;2019;4;10429
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-23;2019;1;2019;4;10481
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-24;2019;1;2019;4;10664
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-25;2019;1;2019;4;10479
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-26;2019;1;2019;4;9487
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-27;2019;1;2019;4;9475
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-28;2019;1;2019;5;10607
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-29;2019;1;2019;5;10823
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-30;2019;1;2019;5;10844
Het Rijk;Rijk;Rijk;Aantal zieken;2019-01-31;2019;1;2019;5;10946
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-01;2019;2;2019;5;10632
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-02;2019;2;2019;5;9573
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-03;2019;2;2019;5;9563
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-04;2019;2;2019;6;10803
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-05;2019;2;2019;6;11208
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-06;2019;2;2019;6;11235
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-07;2019;2;2019;6;11391
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-08;2019;2;2019;6;11166
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-09;2019;2;2019;6;9818
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-10;2019;2;2019;6;9821
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-11;2019;2;2019;7;10989
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-12;2019;2;2019;7;11224
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-13;2019;2;2019;7;11178
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-14;2019;2;2019;7;11204
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-15;2019;2;2019;7;10948
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-16;2019;2;2019;7;9684
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-17;2019;2;2019;7;9679
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-18;2019;2;2019;8;10666
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-19;2019;2;2019;8;10894
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-20;2019;2;2019;8;10871
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-21;2019;2;2019;8;10841
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-22;2019;2;2019;8;10623
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-23;2019;2;2019;8;9491
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-24;2019;2;2019;8;9494
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-25;2019;2;2019;9;10412
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-26;2019;2;2019;9;10567
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-27;2019;2;2019;9;10466
Het Rijk;Rijk;Rijk;Aantal zieken;2019-02-28;2019;2;2019;9;10411
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-01;2019;3;2019;9;10136
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-02;2019;3;2019;9;9169
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-03;2019;3;2019;9;9157
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-04;2019;3;2019;10;10192
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-05;2019;3;2019;10;10354
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-06;2019;3;2019;10;10312
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-07;2019;3;2019;10;10499
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-08;2019;3;2019;10;10330
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-09;2019;3;2019;10;9291
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-10;2019;3;2019;10;9283
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-11;2019;3;2019;11;10323
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-12;2019;3;2019;11;10580
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-13;2019;3;2019;11;10557
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-14;2019;3;2019;11;10569
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-15;2019;3;2019;11;10347
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-16;2019;3;2019;11;9376
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-17;2019;3;2019;11;9368
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-18;2019;3;2019;12;10089
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-19;2019;3;2019;12;10273
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-20;2019;3;2019;12;10239
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-21;2019;3;2019;12;10337
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-22;2019;3;2019;12;10187
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-23;2019;3;2019;12;9280
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-24;2019;3;2019;12;9269
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-25;2019;3;2019;13;10088
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-26;2019;3;2019;13;10245
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-27;2019;3;2019;13;10218
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-28;2019;3;2019;13;10313
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-29;2019;3;2019;13;10188
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-30;2019;3;2019;13;9212
Het Rijk;Rijk;Rijk;Aantal zieken;2019-03-31;2019;3;2019;13;9208
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-01;2019;4;2019;14;9914
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-02;2019;4;2019;14;10110
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-03;2019;4;2019;14;10050
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-04;2019;4;2019;14;10119
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-05;2019;4;2019;14;9960
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-06;2019;4;2019;14;9129
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-07;2019;4;2019;14;9133
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-08;2019;4;2019;15;9897
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-09;2019;4;2019;15;10062
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-10;2019;4;2019;15;9970
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-11;2019;4;2019;15;10010
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-12;2019;4;2019;15;9877
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-13;2019;4;2019;15;9093
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-14;2019;4;2019;15;9089
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-15;2019;4;2019;16;9809
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-16;2019;4;2019;16;9926
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-17;2019;4;2019;16;9872
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-18;2019;4;2019;16;9788
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-19;2019;4;2019;16;9551
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-20;2019;4;2019;16;9001
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-21;2019;4;2019;16;8986
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-22;2019;4;2019;17;8959
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-23;2019;4;2019;17;9399
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-24;2019;4;2019;17;9442
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-25;2019;4;2019;17;9476
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-26;2019;4;2019;17;9391
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-27;2019;4;2019;17;8799
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-28;2019;4;2019;17;8792
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-29;2019;4;2019;18;9352
Het Rijk;Rijk;Rijk;Aantal zieken;2019-04-30;2019;4;2019;18;9468
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-01;2019;5;2019;18;9338
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-02;2019;5;2019;18;9332
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-03;2019;5;2019;18;9257
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-04;2019;5;2019;18;8654
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-05;2019;5;2019;18;8644
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-06;2019;5;2019;19;9360
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-07;2019;5;2019;19;9524
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-08;2019;5;2019;19;9528
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-09;2019;5;2019;19;9555
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-10;2019;5;2019;19;9435
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-11;2019;5;2019;19;8806
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-12;2019;5;2019;19;8807
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-13;2019;5;2019;20;9395
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-14;2019;5;2019;20;9565
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-15;2019;5;2019;20;9537
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-16;2019;5;2019;20;9567
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-17;2019;5;2019;20;9455
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-18;2019;5;2019;20;8793
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-19;2019;5;2019;20;8802
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-20;2019;5;2019;21;9461
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-21;2019;5;2019;21;9628
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-22;2019;5;2019;21;9578
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-23;2019;5;2019;21;9524
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-24;2019;5;2019;21;9342
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-25;2019;5;2019;21;8700
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-26;2019;5;2019;21;8702
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-27;2019;5;2019;22;9110
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-28;2019;5;2019;22;9137
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-29;2019;5;2019;22;9041
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-30;2019;5;2019;22;8827
Het Rijk;Rijk;Rijk;Aantal zieken;2019-05-31;2019;5;2019;22;8797
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-01;2019;6;2019;22;8300
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-02;2019;6;2019;22;8289
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-03;2019;6;2019;23;8873
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-04;2019;6;2019;23;9057
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-05;2019;6;2019;23;9053
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-06;2019;6;2019;23;9063
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-07;2019;6;2019;23;8924
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-08;2019;6;2019;23;8499
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-09;2019;6;2019;23;8499
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-10;2019;6;2019;24;8482
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-11;2019;6;2019;24;8916
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-12;2019;6;2019;24;8957
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-13;2019;6;2019;24;9037
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-14;2019;6;2019;24;8940
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-15;2019;6;2019;24;8438
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-16;2019;6;2019;24;8430
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-17;2019;6;2019;25;8989
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-18;2019;6;2019;25;9150
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-19;2019;6;2019;25;9113
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-20;2019;6;2019;25;9137
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-21;2019;6;2019;25;9058
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-22;2019;6;2019;25;8486
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-23;2019;6;2019;25;8478
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-24;2019;6;2019;26;9012
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-25;2019;6;2019;26;9117
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-26;2019;6;2019;26;9086
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-27;2019;6;2019;26;9079
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-28;2019;6;2019;26;8995
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-29;2019;6;2019;26;8479
Het Rijk;Rijk;Rijk;Aantal zieken;2019-06-30;2019;6;2019;26;8457
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-01;2019;7;2019;27;8843
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-02;2019;7;2019;27;8952
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-03;2019;7;2019;27;8936
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-04;2019;7;2019;27;8958
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-05;2019;7;2019;27;8857
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-06;2019;7;2019;27;8387
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-07;2019;7;2019;27;8387
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-08;2019;7;2019;28;8995
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-09;2019;7;2019;28;9166
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-10;2019;7;2019;28;9119
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-11;2019;7;2019;28;9149
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-12;2019;7;2019;28;9060
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-13;2019;7;2019;28;8477
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-14;2019;7;2019;28;8469
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-15;2019;7;2019;29;9024
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-16;2019;7;2019;29;9096
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-17;2019;7;2019;29;9061
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-18;2019;7;2019;29;9037
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-19;2019;7;2019;29;8913
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-20;2019;7;2019;29;8377
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-21;2019;7;2019;29;8372
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-22;2019;7;2019;30;8698
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-23;2019;7;2019;30;8756
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-24;2019;7;2019;30;8720
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-25;2019;7;2019;30;8758
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-26;2019;7;2019;30;8663
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-27;2019;7;2019;30;8179
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-28;2019;7;2019;30;8177
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-29;2019;7;2019;31;8548
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-30;2019;7;2019;31;8635
Het Rijk;Rijk;Rijk;Aantal zieken;2019-07-31;2019;7;2019;31;8649
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-01;2019;8;2019;31;8577
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-02;2019;8;2019;31;8495
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-03;2019;8;2019;31;8065
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-04;2019;8;2019;31;8061
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-05;2019;8;2019;32;8382
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-06;2019;8;2019;32;8477
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-07;2019;8;2019;32;8505
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-08;2019;8;2019;32;8526
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-09;2019;8;2019;32;8420
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-10;2019;8;2019;32;8015
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-11;2019;8;2019;32;8015
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-12;2019;8;2019;33;8415
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-13;2019;8;2019;33;8577
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-14;2019;8;2019;33;8620
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-15;2019;8;2019;33;8666
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-16;2019;8;2019;33;8562
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-17;2019;8;2019;33;8094
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-18;2019;8;2019;33;8091
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-19;2019;8;2019;34;8557
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-20;2019;8;2019;34;8710
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-21;2019;8;2019;34;8689
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-22;2019;8;2019;34;8701
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-23;2019;8;2019;34;8623
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-24;2019;8;2019;34;8161
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-25;2019;8;2019;34;8168
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-26;2019;8;2019;35;8596
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-27;2019;8;2019;35;8718
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-28;2019;8;2019;35;8738
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-29;2019;8;2019;35;8748
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-30;2019;8;2019;35;8647
Het Rijk;Rijk;Rijk;Aantal zieken;2019-08-31;2019;8;2019;35;8142
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-01;2019;9;2019;35;8071
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-02;2019;9;2019;36;8571
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-03;2019;9;2019;36;8746
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-04;2019;9;2019;36;8751
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-05;2019;9;2019;36;8837
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-06;2019;9;2019;36;8725
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-07;2019;9;2019;36;8190
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-08;2019;9;2019;36;8196
Het Rijk;Rijk;Rijk;Aantal zieken;2019-09-09;2019;9;2019;37;8876
