organisatie;org_afk;soort;onderwerp;datum;jaar_mndnr;maand_nr;jaar_wknr;week_nr;aantal
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-11;2018;10;2018;41;490
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-12;2018;10;2018;41;226
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-13;2018;10;2018;41;22
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-14;2018;10;2018;41;18
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-15;2018;10;2018;42;1031
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-16;2018;10;2018;42;573
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-17;2018;10;2018;42;338
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-18;2018;10;2018;42;443
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-19;2018;10;2018;42;179
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-20;2018;10;2018;42;26
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-21;2018;10;2018;42;16
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-22;2018;10;2018;43;938
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-23;2018;10;2018;43;507
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-24;2018;10;2018;43;334
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-25;2018;10;2018;43;457
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-26;2018;10;2018;43;177
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-27;2018;10;2018;43;27
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-28;2018;10;2018;43;20
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-29;2018;10;2018;44;1046
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-30;2018;10;2018;44;703
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-10-31;2018;10;2018;44;387
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-01;2018;11;2018;44;480
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-02;2018;11;2018;44;200
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-03;2018;11;2018;44;26
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-04;2018;11;2018;44;19
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-05;2018;11;2018;45;1110
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-06;2018;11;2018;45;619
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-07;2018;11;2018;45;409
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-08;2018;11;2018;45;435
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-09;2018;11;2018;45;206
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-10;2018;11;2018;45;20
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-11;2018;11;2018;45;20
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-12;2018;11;2018;46;1178
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-13;2018;11;2018;46;630
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-14;2018;11;2018;46;420
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-15;2018;11;2018;46;483
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-16;2018;11;2018;46;210
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-17;2018;11;2018;46;26
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-18;2018;11;2018;46;21
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-19;2018;11;2018;47;1268
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-20;2018;11;2018;47;762
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-21;2018;11;2018;47;456
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-22;2018;11;2018;47;567
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-23;2018;11;2018;47;269
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-24;2018;11;2018;47;21
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-25;2018;11;2018;47;26
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-26;2018;11;2018;48;1411
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-27;2018;11;2018;48;772
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-28;2018;11;2018;48;432
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-29;2018;11;2018;48;661
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-11-30;2018;11;2018;48;239
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-01;2018;12;2018;48;36
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-02;2018;12;2018;48;26
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-03;2018;12;2018;49;1360
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-04;2018;12;2018;49;757
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-05;2018;12;2018;49;383
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-06;2018;12;2018;49;638
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-07;2018;12;2018;49;286
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-08;2018;12;2018;49;27
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-09;2018;12;2018;49;19
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-10;2018;12;2018;50;1286
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-11;2018;12;2018;50;697
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-12;2018;12;2018;50;448
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-13;2018;12;2018;50;519
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-14;2018;12;2018;50;240
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-15;2018;12;2018;50;24
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-16;2018;12;2018;50;24
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-17;2018;12;2018;51;1075
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-18;2018;12;2018;51;585
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-19;2018;12;2018;51;372
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-20;2018;12;2018;51;398
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-21;2018;12;2018;51;149
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-22;2018;12;2018;51;27
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-23;2018;12;2018;51;27
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-24;2018;12;2018;52;140
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-25;2018;12;2018;52;14
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-26;2018;12;2018;52;19
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-27;2018;12;2018;52;319
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-28;2018;12;2018;52;152
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-29;2018;12;2018;52;30
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-30;2018;12;2018;52;31
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2018-12-31;2018;12;2019;1;213
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-01;2019;1;2019;1;58
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-02;2019;1;2019;1;700
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-03;2019;1;2019;1;512
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-04;2019;1;2019;1;218
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-05;2019;1;2019;1;35
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-06;2019;1;2019;1;31
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-07;2019;1;2019;2;1456
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-08;2019;1;2019;2;743
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-09;2019;1;2019;2;448
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-10;2019;1;2019;2;547
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-11;2019;1;2019;2;219
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-12;2019;1;2019;2;24
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-13;2019;1;2019;2;32
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-14;2019;1;2019;3;1285
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-15;2019;1;2019;3;712
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-16;2019;1;2019;3;435
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-17;2019;1;2019;3;576
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-18;2019;1;2019;3;277
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-19;2019;1;2019;3;27
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-20;2019;1;2019;3;27
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-21;2019;1;2019;4;1370
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-22;2019;1;2019;4;730
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-23;2019;1;2019;4;499
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-24;2019;1;2019;4;691
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-25;2019;1;2019;4;281
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-26;2019;1;2019;4;38
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-27;2019;1;2019;4;25
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-28;2019;1;2019;5;1553
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-29;2019;1;2019;5;799
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-30;2019;1;2019;5;529
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-01-31;2019;1;2019;5;686
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-01;2019;2;2019;5;324
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-02;2019;2;2019;5;27
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-03;2019;2;2019;5;28
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-04;2019;2;2019;6;1730
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-05;2019;2;2019;6;1018
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-06;2019;2;2019;6;635
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-07;2019;2;2019;6;782
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-08;2019;2;2019;6;326
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-09;2019;2;2019;6;33
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-10;2019;2;2019;6;34
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-11;2019;2;2019;7;1706
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-12;2019;2;2019;7;884
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-13;2019;2;2019;7;547
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-14;2019;2;2019;7;714
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-15;2019;2;2019;7;315
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-16;2019;2;2019;7;49
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-17;2019;2;2019;7;25
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-18;2019;2;2019;8;1492
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-19;2019;2;2019;8;810
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-20;2019;2;2019;8;507
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-21;2019;2;2019;8;552
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-22;2019;2;2019;8;271
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-23;2019;2;2019;8;23
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-24;2019;2;2019;8;33
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-25;2019;2;2019;9;1344
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-26;2019;2;2019;9;660
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-27;2019;2;2019;9;394
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-02-28;2019;2;2019;9;501
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-01;2019;3;2019;9;236
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-02;2019;3;2019;9;20
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-03;2019;3;2019;9;22
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-04;2019;3;2019;10;1380
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-05;2019;3;2019;10;667
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-06;2019;3;2019;10;467
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-07;2019;3;2019;10;652
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-08;2019;3;2019;10;254
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-09;2019;3;2019;10;24
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-10;2019;3;2019;10;23
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-11;2019;3;2019;11;1441
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-12;2019;3;2019;11;751
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-13;2019;3;2019;11;465
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-14;2019;3;2019;11;562
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-15;2019;3;2019;11;256
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-16;2019;3;2019;11;26
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-17;2019;3;2019;11;25
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-18;2019;3;2019;12;1109
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-19;2019;3;2019;12;658
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-20;2019;3;2019;12;413
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-21;2019;3;2019;12;548
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-22;2019;3;2019;12;237
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-23;2019;3;2019;12;25
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-24;2019;3;2019;12;17
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-25;2019;3;2019;13;1164
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-26;2019;3;2019;13;587
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-27;2019;3;2019;13;387
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-28;2019;3;2019;13;542
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-29;2019;3;2019;13;244
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-30;2019;3;2019;13;23
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-03-31;2019;3;2019;13;21
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-01;2019;4;2019;14;1149
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-02;2019;4;2019;14;654
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-03;2019;4;2019;14;392
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-04;2019;4;2019;14;529
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-05;2019;4;2019;14;215
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-06;2019;4;2019;14;15
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-07;2019;4;2019;14;21
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-08;2019;4;2019;15;1105
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-09;2019;4;2019;15;614
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-10;2019;4;2019;15;337
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-11;2019;4;2019;15;447
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-12;2019;4;2019;15;225
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-13;2019;4;2019;15;22
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-14;2019;4;2019;15;19
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-15;2019;4;2019;16;1024
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-16;2019;4;2019;16;568
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-17;2019;4;2019;16;355
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-18;2019;4;2019;16;374
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-19;2019;4;2019;16;149
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-20;2019;4;2019;16;16
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-21;2019;4;2019;16;16
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-22;2019;4;2019;17;60
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-23;2019;4;2019;17;866
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-24;2019;4;2019;17;338
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-25;2019;4;2019;17;382
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-26;2019;4;2019;17;182
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-27;2019;4;2019;17;16
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-28;2019;4;2019;17;22
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-29;2019;4;2019;18;801
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-04-30;2019;4;2019;18;438
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-01;2019;5;2019;18;298
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-02;2019;5;2019;18;326
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-03;2019;5;2019;18;175
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-04;2019;5;2019;18;16
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-05;2019;5;2019;18;17
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-06;2019;5;2019;19;965
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-07;2019;5;2019;19;521
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-08;2019;5;2019;19;342
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-09;2019;5;2019;19;416
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-10;2019;5;2019;19;197
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-11;2019;5;2019;19;17
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-12;2019;5;2019;19;22
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-13;2019;5;2019;20;883
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-14;2019;5;2019;20;527
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-15;2019;5;2019;20;350
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-16;2019;5;2019;20;410
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-17;2019;5;2019;20;193
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-18;2019;5;2019;20;29
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-19;2019;5;2019;20;23
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-20;2019;5;2019;21;907
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-21;2019;5;2019;21;534
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-22;2019;5;2019;21;330
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-23;2019;5;2019;21;365
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-24;2019;5;2019;21;156
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-25;2019;5;2019;21;11
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-26;2019;5;2019;21;18
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-27;2019;5;2019;22;695
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-28;2019;5;2019;22;305
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-29;2019;5;2019;22;195
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-30;2019;5;2019;22;25
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-05-31;2019;5;2019;22;109
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-01;2019;6;2019;22;20
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-02;2019;6;2019;22;18
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-03;2019;6;2019;23;822
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-04;2019;6;2019;23;465
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-05;2019;6;2019;23;285
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-06;2019;6;2019;23;340
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-07;2019;6;2019;23;144
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-08;2019;6;2019;23;17
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-09;2019;6;2019;23;10
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-10;2019;6;2019;24;42
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-11;2019;6;2019;24;790
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-12;2019;6;2019;24;295
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-13;2019;6;2019;24;384
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-14;2019;6;2019;24;148
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-15;2019;6;2019;24;22
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-16;2019;6;2019;24;10
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-17;2019;6;2019;25;770
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-18;2019;6;2019;25;447
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-19;2019;6;2019;25;261
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-20;2019;6;2019;25;335
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-21;2019;6;2019;25;177
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-22;2019;6;2019;25;19
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-23;2019;6;2019;25;19
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-24;2019;6;2019;26;724
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-25;2019;6;2019;26;362
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-26;2019;6;2019;26;237
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-27;2019;6;2019;26;283
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-28;2019;6;2019;26;158
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-29;2019;6;2019;26;19
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-06-30;2019;6;2019;26;9
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-01;2019;7;2019;27;712
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-02;2019;7;2019;27;418
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-03;2019;7;2019;27;256
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-04;2019;7;2019;27;336
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-05;2019;7;2019;27;166
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-06;2019;7;2019;27;19
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-07;2019;7;2019;27;16
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-08;2019;7;2019;28;855
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-09;2019;7;2019;28;469
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-10;2019;7;2019;28;297
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-11;2019;7;2019;28;370
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-12;2019;7;2019;28;195
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-13;2019;7;2019;28;12
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-14;2019;7;2019;28;10
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-15;2019;7;2019;29;808
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-16;2019;7;2019;29;403
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-17;2019;7;2019;29;289
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-18;2019;7;2019;29;320
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-19;2019;7;2019;29;139
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-20;2019;7;2019;29;17
Het Rijk;Rijk;Rijk;Aantal ziekmeldingen;2019-07-21;2019;7;2019;29;14
